setup,fold,model,day,threshold,accuracy,precision,recall,f1,TNR,TPR,sensitivity,specificity,balanced_acc,TN,FP,FN,TP,optimal_threshold
overlay,0,effnet_ts,6,0.76,0.7837837837837838,0.8484848484848485,0.9032258064516129,0.875,0.16666666666666666,0.9032258064516129,0.9032258064516129,0.16666666666666666,0.5349462365591398,1,5,3,28,0.76
overlay,0,effnet_ts,15,0.5,0.8378378378378378,0.8378378378378378,1.0,0.9117647058823529,0.0,1.0,1.0,0.0,0.5,0,6,0,31,0.5700000000000001
overlay,0,effnet_ts,15,0.6,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.5700000000000001
overlay,0,effnet_ts,15,0.7,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.5700000000000001
overlay,0,effnet_ts,15,0.8,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.5700000000000001
overlay,0,effnet_ts,15,0.9,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.5700000000000001
overlay,0,effnet_ts,15,0.5700000000000001,0.1891891891891892,1.0,0.03225806451612903,0.0625,1.0,0.03225806451612903,0.03225806451612903,1.0,0.5161290322580645,6,0,30,1,0.5700000000000001
overlay,0,effnet_ts,28,0.5,0.7727272727272727,0.8378378378378378,0.8857142857142857,0.8611111111111112,0.3333333333333333,0.8857142857142857,0.8857142857142857,0.3333333333333333,0.6095238095238095,3,6,4,31,0.71
overlay,0,effnet_ts,28,0.6,0.75,0.8333333333333334,0.8571428571428571,0.8450704225352113,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.5952380952380952,3,6,5,30,0.71
overlay,0,effnet_ts,28,0.7,0.7272727272727273,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.3333333333333333,0.8285714285714286,0.8285714285714286,0.3333333333333333,0.580952380952381,3,6,6,29,0.71
overlay,0,effnet_ts,28,0.8,0.6818181818181818,0.8387096774193549,0.7428571428571429,0.7878787878787878,0.4444444444444444,0.7428571428571429,0.7428571428571429,0.4444444444444444,0.5936507936507937,4,5,9,26,0.71
overlay,0,effnet_ts,28,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.71
overlay,0,effnet_ts,28,0.71,0.7272727272727273,0.8285714285714286,0.8285714285714286,0.8285714285714286,0.3333333333333333,0.8285714285714286,0.8285714285714286,0.3333333333333333,0.580952380952381,3,6,6,29,0.71
overlay,0,effnet_ts,10,0.5,0.8378378378378378,0.8378378378378378,1.0,0.9117647058823529,0.0,1.0,1.0,0.0,0.5,0,6,0,31,0.72
overlay,0,effnet_ts,10,0.6,0.7567567567567568,0.84375,0.8709677419354839,0.8571428571428571,0.16666666666666666,0.8709677419354839,0.8709677419354839,0.16666666666666666,0.5188172043010753,1,5,4,27,0.72
overlay,0,effnet_ts,10,0.7,0.6216216216216216,0.8695652173913043,0.6451612903225806,0.7407407407407407,0.5,0.6451612903225806,0.6451612903225806,0.5,0.5725806451612903,3,3,11,20,0.72
overlay,0,effnet_ts,10,0.8,0.5675675675675675,0.8947368421052632,0.5483870967741935,0.68,0.6666666666666666,0.5483870967741935,0.5483870967741935,0.6666666666666666,0.60752688172043,4,2,14,17,0.72
overlay,0,effnet_ts,10,0.9,0.5135135135135135,0.9333333333333333,0.45161290322580644,0.6086956521739131,0.8333333333333334,0.45161290322580644,0.45161290322580644,0.8333333333333334,0.6424731182795699,5,1,17,14,0.72
overlay,0,effnet_ts,10,0.72,0.6216216216216216,0.9047619047619048,0.6129032258064516,0.7307692307692307,0.6666666666666666,0.6129032258064516,0.6129032258064516,0.6666666666666666,0.6397849462365591,4,2,12,19,0.72
overlay,0,effnet_ts,17,0.5,0.7567567567567568,0.8235294117647058,0.9032258064516129,0.8615384615384616,0.0,0.9032258064516129,0.9032258064516129,0.0,0.45161290322580644,0,6,3,28,0.86
overlay,0,effnet_ts,17,0.6,0.4864864864864865,0.875,0.45161290322580644,0.5957446808510638,0.6666666666666666,0.45161290322580644,0.45161290322580644,0.6666666666666666,0.5591397849462365,4,2,17,14,0.86
overlay,0,effnet_ts,17,0.7,0.4594594594594595,0.9230769230769231,0.3870967741935484,0.5454545454545454,0.8333333333333334,0.3870967741935484,0.3870967741935484,0.8333333333333334,0.6102150537634409,5,1,19,12,0.86
overlay,0,effnet_ts,17,0.8,0.43243243243243246,0.9166666666666666,0.3548387096774194,0.5116279069767442,0.8333333333333334,0.3548387096774194,0.3548387096774194,0.8333333333333334,0.5940860215053764,5,1,20,11,0.86
overlay,0,effnet_ts,17,0.9,0.2702702702702703,1.0,0.12903225806451613,0.22857142857142856,1.0,0.12903225806451613,0.12903225806451613,1.0,0.564516129032258,6,0,27,4,0.86
overlay,0,effnet_ts,17,0.86,0.40540540540540543,0.9090909090909091,0.3225806451612903,0.47619047619047616,0.8333333333333334,0.3225806451612903,0.3225806451612903,0.8333333333333334,0.5779569892473119,5,1,21,10,0.86
overlay,0,effnet_ts,13,0.5,0.8108108108108109,0.8333333333333334,0.967741935483871,0.8955223880597015,0.0,0.967741935483871,0.967741935483871,0.0,0.4838709677419355,0,6,1,30,0.54
overlay,0,effnet_ts,13,0.6,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.54
overlay,0,effnet_ts,13,0.7,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.54
overlay,0,effnet_ts,13,0.8,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.54
overlay,0,effnet_ts,13,0.9,0.16216216216216217,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,6,0,31,0,0.54
overlay,0,effnet_ts,13,0.54,0.32432432432432434,0.875,0.22580645161290322,0.358974358974359,0.8333333333333334,0.22580645161290322,0.22580645161290322,0.8333333333333334,0.5295698924731183,5,1,24,7,0.54
overlay,0,effnet_ts,26,0.5,0.7727272727272727,0.8378378378378378,0.8857142857142857,0.8611111111111112,0.3333333333333333,0.8857142857142857,0.8857142857142857,0.3333333333333333,0.6095238095238095,3,6,4,31,0.73
overlay,0,effnet_ts,26,0.6,0.7727272727272727,0.8378378378378378,0.8857142857142857,0.8611111111111112,0.3333333333333333,0.8857142857142857,0.8857142857142857,0.3333333333333333,0.6095238095238095,3,6,4,31,0.73
overlay,0,effnet_ts,26,0.7,0.7045454545454546,0.9230769230769231,0.6857142857142857,0.7868852459016393,0.7777777777777778,0.6857142857142857,0.6857142857142857,0.7777777777777778,0.7317460317460318,7,2,11,24,0.73
overlay,0,effnet_ts,26,0.8,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.73
overlay,0,effnet_ts,26,0.9,0.20454545454545456,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,9,0,35,0,0.73
overlay,0,effnet_ts,26,0.73,0.2727272727272727,0.8,0.11428571428571428,0.2,0.8888888888888888,0.11428571428571428,0.11428571428571428,0.8888888888888888,0.5015873015873016,8,1,31,4,0.73
